,city,description,complexity,saccade_value,duration
93,Frankfurt,color,113,8.492282773945213e-05,325.1525423728813
94,Frankfurt,color,113,9.126642976239607e-05,285.9655172413793
95,Frankfurt,color,113,0.00014682085953069863,260.5882352941176
96,Frankfurt,color,113,8.462103711327797e-05,255.33333333333334
97,Frankfurt,color,113,6.584999310651171e-05,296.3818181818182
98,Frankfurt,color,113,7.154426868252842e-05,295.219512195122
99,Frankfurt,color,113,0.00014338509987548204,320.19354838709677
100,Hamburg,color,121,6.960043199727229e-05,269.625
101,Hamburg,color,121,0.00011108543599013593,261.7313432835821
102,Hamburg,color,121,0.00012083494750580187,259.23809523809524
103,Hamburg,color,121,7.751358067050941e-05,265.5
104,Hamburg,color,121,0.0001132128427416052,272.4878048780488
105,Hamburg,color,121,0.0002658590666596945,250.33333333333334
106,Hamburg,color,121,6.45736294642281e-05,297.7692307692308
107,Hamburg,color,121,7.366292006354398e-05,318.4
108,Hamburg,color,121,9.009626407080526e-05,288.13793103448273
109,Hamburg,color,121,0.00011364233437997246,334.7837837837838
110,Hamburg,color,121,0.00010934078185556078,245.3695652173913
111,Hamburg,color,121,3.730044766945176e-05,354.5416666666667
112,Hamburg,color,121,0.00026518661354229975,165.75
113,Hamburg,color,121,6.034945436943668e-05,297.8333333333333
114,Hamburg,color,121,0.00015310664844787989,267.1363636363636
115,Hamburg,color,121,8.612602122903178e-05,246.7391304347826
116,Hamburg,color,121,0.00012062378805400558,271.3529411764706
117,Hamburg,color,121,6.091534767778461e-05,257.5
118,Hamburg,color,121,5.156608320672019e-05,343.95652173913044
119,Hamburg,color,121,5.81006725849926e-05,316.3529411764706
120,Moskau,color,150,3.664938520279055e-05,343.05
121,Moskau,color,150,0.00012475548224084935,324.6578947368421
122,Moskau,color,150,0.00011862930178378037,281.9555555555556
123,Moskau,color,150,9.612809393507803e-05,277.6442307692308
124,Moskau,color,150,5.073537849975726e-05,405.90625
125,Moskau,color,150,7.927232976467925e-05,287.3888888888889
126,Moskau,color,150,8.276760104155385e-05,361.5483870967742
127,Moskau,color,150,0.00016586984433458269,293.0416666666667
128,Moskau,color,150,4.463250187827071e-05,361.0151515151515
129,Moskau,color,150,0.00011792141725846592,323.7
130,Moskau,color,150,0.00014103311953358346,300.6363636363636
131,Moskau,color,150,4.775053893612104e-05,315.28125
132,Moskau,color,150,0.00019273814626529783,223.75
133,Moskau,color,150,6.46316419087815e-05,317.46835443037975
134,Moskau,color,150,6.378189431468468e-05,318.1272727272727
135,Moskau,color,150,0.0001078125462004602,255.88439306358381
136,Moskau,color,150,9.117302141022227e-05,259.9647058823529
137,Moskau,color,150,7.406555567019333e-05,299.6507936507937
138,Moskau,color,150,4.956051627017409e-05,341.1864406779661
139,Moskau,color,150,5.635110004382844e-05,305.02127659574467
140,Riga,color,132,7.11617927014001e-05,321.8958333333333
141,Riga,color,132,2.5976950593649464e-05,404.9016393442623
142,Riga,color,132,5.734560378077844e-05,315.0625
143,Riga,color,132,0.00018236858919665807,234.09489051094891
144,Riga,color,132,1.834858747242801e-05,515.6607142857143
145,Riga,color,132,0.00011263280217207592,303.125
146,Riga,color,132,5.9338753994479286e-05,361.86131386861314
147,Riga,color,132,9.643261028736212e-05,402.1489361702128
148,Riga,color,132,6.346358486571764e-05,350.6056338028169
149,Riga,color,132,8.813725360178413e-05,350.7283950617284
150,Riga,color,132,0.00010325910879758609,280.2616822429907
151,Riga,color,132,4.249496175304415e-05,442.14084507042253
152,Riga,color,132,0.00015205989770180736,183.57777777777778
153,Riga,color,132,7.964288977877714e-05,322.5230769230769
154,Riga,color,132,4.4388100843945434e-05,376.6769662921348
155,Riga,color,132,4.949584507990576e-05,288.6041666666667
156,Riga,color,132,6.270146086145658e-05,298.26582278481015
157,Riga,color,132,1.2311274591655914e-05,453.07894736842104
158,Riga,color,132,3.716726457765876e-05,379.2542372881356
159,Riga,color,132,6.225157069686461e-05,359.2307692307692
160,Tokyo,color,211,3.315586010249308e-05,295.4375
161,Tokyo,color,211,3.715573054650821e-05,359.88461538461536
162,Tokyo,color,211,0.0002184836059151407,201.7037037037037
163,Tokyo,color,211,0.00015110469026149198,281.51162790697674
164,Tokyo,color,211,7.402353322278887e-05,306.6363636363636
165,Tokyo,color,211,0.00012401553092958133,260.3333333333333
166,Tokyo,color,211,4.0766622130778875e-05,358.04761904761904
167,Tokyo,color,211,0.00019193709796877956,304.8695652173913
168,Tokyo,color,211,5.310696324337663e-05,334.60869565217394
169,Tokyo,color,211,5.28772565896065e-05,393.04
170,Tokyo,color,211,5.0460677906464045e-05,267.6296296296296
171,Tokyo,color,211,7.08564716561814e-05,345.3207547169811
172,Tokyo,color,211,0.0001714630784076581,328.40983606557376
173,Tokyo,color,211,4.4076566726448176e-05,339.9166666666667
174,Tokyo,color,211,8.036280233574594e-05,294.825
175,Tokyo,color,211,0.0001006022285263019,252.3
176,Tokyo,color,211,6.595136729178612e-05,283.4347826086956
177,Tokyo,color,211,5.560736881268055e-05,263.38461538461536
178,Tokyo,color,211,4.580574051134678e-05,325.1509433962264
179,Tokyo,color,211,3.941323079742004e-05,315.26666666666665
180,Barcelona,color,168,6.549883127562744e-05,299.8
181,Barcelona,color,168,4.45638739692064e-05,297.81481481481484
182,Barcelona,color,168,0.00013546482021648128,295.42105263157896
183,Barcelona,color,168,5.573604495798874e-05,336.7741935483871
184,Barcelona,color,168,5.621654770572423e-05,315.575
185,Barcelona,color,168,0.00020385701641177474,240.5185185185185
186,Barcelona,color,168,3.860312368742934e-05,317.8333333333333
187,Barcelona,color,168,0.00012703826462017614,363.3529411764706
188,Barcelona,color,168,3.879965539397445e-05,434.45714285714286
189,Barcelona,color,168,0.00013052464834627532,312.6111111111111
190,Barcelona,color,168,8.084553912064833e-05,301.6
191,Barcelona,color,168,4.192427601503837e-05,394.6666666666667
192,Barcelona,color,168,3.840794781109546e-05,385.125
193,Barcelona,color,168,5.429315799348888e-05,436.0625
194,Barcelona,color,168,5.143731639219578e-05,357.0625
195,Barcelona,color,168,0.00014727943757207566,283.04761904761904
196,Barcelona,color,168,7.356389727362366e-05,270.37931034482756
197,Barcelona,color,168,4.6665357682169576e-05,338.5238095238095
198,Barcelona,color,168,3.0163495521537728e-05,424.2608695652174
199,Barcelona,color,168,5.3542038104166005e-05,341.3888888888889
200,Bologna,color,131,4.7223384786102366e-05,309.6190476190476
201,Bologna,color,131,7.939686545377316e-05,357.01869158878503
202,Bologna,color,131,5.159193713617576e-05,316.38709677419354
203,Bologna,color,131,0.00014712653968539655,250.24271844660194
204,Bologna,color,131,5.052627264683737e-05,383.02564102564105
205,Bologna,color,131,9.612171644678933e-05,291.03731343283584
206,Bologna,color,131,6.373012545991812e-05,397.1111111111111
207,Bologna,color,131,8.408518384094455e-05,279.76056338028167
208,Bologna,color,131,8.093436927004464e-05,346.1311475409836
209,Bologna,color,131,8.985997703332124e-05,312.5049833887043
210,Bologna,color,131,7.985784333809356e-05,281.7914691943128
211,Bologna,color,131,4.044681541536167e-05,329.62393162393164
212,Bologna,color,131,0.00017948201254657897,293.1744186046512
